BLOCK,TRT,PLOT,PLOTID,TREE_NO,SPECIES,STAT01,STAT02,STAT03,STAT05,STAT12,STAT20,DOWN12,DOWN20,DBH_01,DBH_05,DBH_12,DBH_20,HT01,HT20,CrFBH01,CrFBH20
2,bo,33,2233,25,PSME,0,0,0,0,0,0,0,0,15.748,17.018,17.78,19.05,10.57655966,11.06423965,,4.419599859
2,bo,33,2233,26,PIPO,0,0,0,0,0,0,0,0,12.7,13.462,14.478,16.764,8.564879726,10.30223967,3.627119884,5.181599834
2,bo,33,2233,27,LAOC,0,0,0,0,0,0,0,0,15.494,16.002,18.288,19.558,10.66799966,14.20367955,2.468879921,4.876799844
2,bo,33,2233,28,PIPO,0,0,0,0,0,0,0,0,44.958,46.228,49.022,50.8,22.70759927,25.81655917,8.077199742,10.97279965
2,bo,33,2233,29,PIPO,0,0,0,0,0,0,0,0,26.67,27.686,28.956,30.48,12.5882396,15.94103949,3.657599883,5.730239817
2,bo,33,2233,29.1,PSME,,,,,0,0,0,0,,,10.668,11.176,,8.321039734,,5.120639836
2,bo,33,2233,29.2,PSME,,,,,0,0,0,0,,,10.668,11.176,,6.614159788,,3.870959876
2,bo,33,2233,30,PSME,0,0,0,0,0,0,0,0,12.192,12.954,14.224,15.24,8.686799722,9.143999707,,4.480559857
2,bo,33,2233,30.1,PSME,,,,,0,0,0,0,,,10.414,11.684,,8.991599712,,3.657599883
2,bo,33,2233,30.2,PSME,,,,,0,0,0,0,,,10.414,11.684,,8.778239719,,3.657599883
2,bo,33,2233,30.3,PSME,,,,,0,0,0,0,,,10.414,12.192,,8.961119713,,4.99871984
2,bo,33,2233,30.4,PSME,,,,,0,0,0,0,,,10.922,11.43,,8.991599712,,5.486399824
2,bo,33,2233,31,PSME,0,0,0,0,0,0,0,0,11.176,11.684,12.7,12.954,8.13815974,6.400799795,,1.828799942
2,bo,33,2233,32,PSME,0,0,0,0,0,0,0,0,13.462,13.97,14.732,16.764,9.3878397,7.010399776,,3.047999903
2,bo,33,2233,33,LAOC,0,0,0,0,0,0,0,0,31.75,32.004,34.29,36.068,19.35479938,20.57399934,8.44295973,8.686799722
2,bo,33,2233,34,PSME,0,0,3,3,3,3,1,1,15.748,15.748,15.748,,10.57655966,,,
2,bo,33,2233,35,PSME,0,0,0,0,0,0,0,0,24.892,26.162,26.924,27.686,14.87423952,14.75231953,,6.400799795
2,bo,33,2233,36,PSME,0,0,0,2,2,2,0,0,23.622,23.622,23.622,,14.32559954,,,
2,bo,33,2233,37,PSME,0,0,0,0,0,0,0,0,13.97,14.478,14.986,15.24,9.662159691,6.797039783,,3.870959876
2,bo,33,2233,38,PSME,0,0,3,3,3,3,1,1,22.098,22.098,22.098,,13.65503956,,,
2,bo,33,2233,39,PSME,0,0,0,0,2,2,1,1,10.414,10.922,11.176,,7.711439753,,,
2,bo,33,2233,40,PSME,0,0,0,0,0,0,0,0,23.114,23.876,24.892,25.4,12.00911962,13.59407957,4.724399849,5.974079809
2,bo,33,2233,41,PIPO,0,0,0,0,0,0,0,0,34.798,35.814,38.862,41.91,16.73351947,19.96439936,5.364479828,7.010399776
2,bo,33,2233,42,PSME,0,0,0,0,0,0,0,0,13.97,14.478,14.986,15.494,9.662159691,7.924799746,,3.962399873
2,bo,33,2233,42.1,PSME,,,,,0,0,0,0,,,10.16,10.922,,5.791199815,,1.676399946
2,bo,33,2233,43,PSME,0,0,0,0,0,0,0,0,11.684,11.684,11.938,12.192,8.412479731,7.924799746,,4.876799844
2,bo,33,2233,43.1,PSME,,,,,0,0,0,0,,,10.668,12.7,,8.717279721,,4.876799844
2,bo,33,2233,43.2,PSME,,,,,,0,0,0,,,,10.922,,8.412479731,,1.523999951
2,bo,33,2233,44,PSME,0,3,3,3,3,3,0,1,12.192,12.192,12.192,,8.686799722,,,
2,bo,33,2233,45,LAOC,0,3,3,3,3,3,0,0,12.954,12.954,12.954,,9.174479706,,5.059679838,
2,bo,33,2233,46,PSME,0,0,0,0,0,0,0,0,28.956,29.464,30.48,30.48,16.52015947,9.753599688,,4.876799844
2,bo,33,2233,46.1,PSME,,,,,0,0,0,0,,,10.414,12.7,,6.766559784,,3.047999903
2,bo,33,2233,47,PSME,0,0,0,0,0,0,0,0,27.94,28.448,29.21,29.972,16.12391948,12.4967996,,5.333999829
2,bo,33,2233,48,PSME,0,0,0,0,0,0,0,0,10.922,11.938,13.716,15.24,7.985759745,8.534399727,,1.981199937
2,bo,33,2233,49,PSME,0,0,3,3,3,3,1,1,14.732,14.732,14.732,,10.05839968,,,
2,bo,33,2233,49.1,PSME,,,,,0,0,0,0,,,10.414,11.43,,6.492239792,,1.828799942
2,tb,2,4202,1,PSME,0,0,0,2,2,2,1,1,33.528,34.29,34.29,,15.97151949,,3.962399873,
2,tb,2,4202,1.1,PSME,0,1,1,1,1,1,0,0,37.084,,,,19.32431938,,,
2,tb,2,4202,2,PSME,0,0,0,0,0,0,0,0,34.29,36.576,38.608,40.132,18.98903939,20.02535936,7.924799746,7.650479755
2,tb,2,4202,2.1,PSME,0,1,1,1,1,1,0,0,21.082,,,,13.19783958,,,
2,tb,2,4202,3,PIPO,0,0,0,0,0,0,0,0,33.782,36.576,41.91,44.196,19.99487936,25.20695919,8.077199742,7.80287975
2,tb,2,4202,3.2,PIPO,0,1,1,1,1,1,0,0,26.416,,,,16.76399946,,,
2,tb,2,4202,4,PIPO,0,0,0,0,0,0,0,0,42.926,44.704,49.276,52.324,21.24455932,23.16479926,6.949439778,4.511039856
2,tb,2,4202,4.1,PSME,,,,,0,0,0,0,,,10.16,14.986,,8.534399727,,1.523999951
2,tb,2,4202,5,PSME,0,0,0,2,2,2,0,1,31.75,31.75,31.75,,18.7451994,,8.381999732,
2,tb,2,4202,5.1,PSME,0,1,1,1,1,1,0,0,40.132,,,,20.17775935,,,
2,tb,2,4202,6,PSME,0,0,0,0,0,0,0,0,40.64,43.18,46.736,49.53,20.05583936,22.55519928,7.833359749,9.235439705
2,tb,2,4202,6.1,PSME,0,1,1,1,1,1,0,0,13.462,,,,9.3878397,,,
2,tb,2,4202,7,PSME,0,0,0,0,0,0,0,0,30.226,32.258,34.29,35.56,20.45207935,21.9151193,9.022079711,9.814559686
2,tb,2,4202,7.1,PSME,0,1,1,1,1,1,0,0,10.922,,,,7.985759745,,,
2,tb,2,4202,8,PSME,0,0,0,0,0,0,0,0,39.624,40.386,41.91,43.434,18.6537594,19.41575938,3.779519879,6.400799795
2,tb,2,4202,8.1,PIPO,0,1,1,1,1,1,0,0,21.336,,,,14.32559954,,,
2,tb,2,4202,9,LAOC,0,0,0,0,0,0,0,0,39.624,40.64,41.656,43.18,21.42743931,21.57983931,10.72895966,8.321039734
2,tb,2,4202,9.1,PSME,0,1,1,1,1,1,0,0,10.922,,,,7.985759745,,,
2,tb,2,4202,10,PIPO,0,0,0,0,0,0,0,0,37.592,40.386,46.99,49.022,24.68879921,29.77895905,9.936479682,9.143999707
2,tb,2,4202,10.1,PSME,0,1,1,1,1,1,0,0,13.462,,,,9.3878397,,,
2,tb,2,4202,11,LAOC,0,0,0,0,0,0,0,0,12.7,13.208,14.224,15.24,12.00911962,13.13687958,6.675119786,3.657599883
2,tb,2,4202,11.1,PSME,0,1,1,1,1,1,0,0,36.322,,,,19.08047939,,,
2,tb,2,4202,12,LAOC,0,0,0,0,0,0,0,0,18.796,19.304,20.828,22.606,13.47215957,19.01951939,2.895599907,5.791199815
2,tb,2,4202,13,LAOC,0,0,0,0,0,0,0,0,20.828,21.59,23.114,24.384,15.5752795,18.16607942,6.979919777,3.809999878
2,tb,2,4202,14,LAOC,0,0,0,0,0,0,0,0,25.908,26.924,29.718,32.258,17.25167945,22.15895929,5.94359981,3.047999903
2,tb,2,4202,15.1,PSME,0,1,1,1,1,1,0,0,15.494,,,,10.45463967,,,
2,tb,2,4202,16.1,PSME,0,1,1,1,1,1,0,0,12.7,,,,8.961119713,,,
2,tb,2,4202,17.1,PSME,0,1,1,1,1,1,0,0,13.462,,,,9.3878397,,,
2,tb,2,4202,18.1,PSME,0,1,1,1,1,1,0,0,12.7,,,,8.961119713,,,
2,tb,2,4202,19.1,PSME,0,1,1,1,1,1,0,0,24.384,,,,14.66087953,,,
2,tb,2,4202,20.1,PSME,0,1,1,1,1,1,0,0,16.002,,,,10.72895966,,,
2,tb,2,4202,21.1,PSME,0,1,1,1,1,1,0,0,13.462,,,,9.3878397,,,
2,tb,2,4202,22.1,PSME,0,1,1,1,1,1,0,0,23.622,,,,14.32559954,,,
2,tb,2,4202,23.1,PSME,0,1,1,1,1,1,0,0,10.414,,,,7.711439753,,,
2,tb,2,4202,24.1,PIPO,0,1,1,1,1,1,0,0,13.97,,,,10.39367967,,,
2,tb,2,4202,25.1,PSME,0,1,1,1,1,1,0,0,25.4,,,,15.08759952,,,
2,tb,2,4202,26.1,PSME,0,1,1,1,1,1,0,0,12.954,,,,9.113519708,,,
2,tb,2,4202,27.1,PIPO,0,1,1,1,1,1,0,0,10.668,,,,8.473439729,,,
2,tb,2,4202,28.1,PSME,0,1,1,1,1,1,0,0,15.24,,,,10.33271967,,,
2,tb,2,4202,29.1,PSME,0,1,1,1,1,1,0,0,41.656,,,,20.57399934,,,
2,tb,2,4202,99.1,PSME,0,1,1,1,1,1,0,0,22.352,,,,13.77695956,,,
2,tb,5,4205,1,PIPO,0,0,0,0,0,0,0,0,16.002,17.272,19.304,22.86,11.42999963,15.14855952,4.145279867,5.394959827
2,tb,5,4205,1.05,PSME,,,,0,0,0,0,0,,10.16,12.7,15.748,,9.418319699,,4.236719864
2,tb,5,4205,1.1,PSME,0,1,1,1,1,1,0,0,11.684,,,,8.412479731,,,
2,tb,5,4205,2,PIPO,0,0,0,0,0,0,0,0,43.688,46.228,51.562,54.61,23.98775923,29.41319906,5.577839822,7.619999756
2,tb,5,4205,2.05,PSME,,,,0,0,0,0,0,,11.43,14.224,16.764,,10.51559966,,4.114799868
2,tb,5,4205,2.1,PSME,0,1,1,1,1,1,0,0,20.32,,,,12.83207959,,,
2,tb,5,4205,3,PSME,0,0,3,3,3,3,1,1,12.954,12.954,12.954,,5.821679814,,2.346959925,
2,tb,5,4205,3.05,PSME,,,,0,0,0,0,0,,10.16,13.208,15.748,,14.63039953,,2.743199912
2,tb,5,4205,3.2,PSME,,,,,,0,0,0,,,,11.176,,7.315199766,,2.743199912
2,tb,5,4205,4,PIPO,0,0,0,0,0,0,0,0,32.512,34.798,39.878,44.958,20.72639934,26.82239914,5.699759818,7.619999756
2,tb,5,4205,4.1,PSME,0,1,1,1,1,1,0,0,10.16,,,,7.559039758,,,
2,tb,5,4205,5,PSME,0,0,0,2,2,2,1,1,13.716,13.716,13.716,,7.711439753,,2.19455993,
2,tb,5,4205,5.2,PSME,0,0,0,0,0,2,0,0,12.192,14.224,19.304,,8.686799722,,,
2,tb,5,4205,6,PSME,0,0,0,0,2,2,1,1,18.796,19.558,19.05,,10.36319967,,2.651759915,
2,tb,5,4205,6.1,PSME,0,1,1,1,1,1,0,0,19.05,,,,12.25295961,,,
2,tb,5,4205,7,PIPO,0,0,0,0,0,0,0,0,21.336,24.638,32.512,40.64,12.95399959,22.25039929,5.394959827,4.876799844
2,tb,5,4205,7.1,PSME,,,,,0,0,0,0,,,12.446,13.716,,8.534399727,,2.743199912
2,tb,5,4205,7.2,PSME,,,,,0,0,0,0,,,10.668,13.208,,8.839199717,,2.438399922
2,tb,5,4205,7.3,PSME,,,,,0,0,0,0,,,10.16,12.7,,7.924799746,,0.30479999
2,tb,5,4205,7.4,PSME,,,,,0,0,0,0,,,11.43,14.986,,8.229599737,,1.219199961
2,tb,5,4205,7.5,PSME,,,,,0,0,0,0,,,10.922,13.462,,7.315199766,,2.438399922
2,tb,5,4205,7.6,PSME,,,,,,0,0,0,,,,11.938,,7.924799746,,2.438399922
2,tb,5,4205,7.7,PSME,,,,,,0,0,0,,,,10.668,,8.839199717,,2.743199912
2,tb,5,4205,8,PSME,0,0,0,0,0,0,0,0,13.97,15.748,20.32,24.384,8.900159715,13.10639958,3.535679887,3.870959876
2,tb,5,4205,8.1,PSME,0,1,1,1,1,1,0,0,17.526,,,,11.49095963,,,
2,tb,5,4205,9,LAOC,0,0,3,3,3,3,0,0,24.892,24.892,24.892,,16.03247949,,5.425439826,
2,tb,5,4205,9.1,PSME,0,1,1,1,1,1,0,0,18.288,,,,11.85671962,,,
2,tb,5,4205,10.1,PSME,0,1,1,1,1,1,0,0,12.192,,,,8.686799722,,,
2,tb,5,4205,11.2,PSME,0,3,3,3,3,3,0,0,13.716,13.716,13.716,,9.509759696,,,
2,tb,5,4205,12.2,PSME,0,3,3,3,3,3,0,0,12.192,12.192,12.192,,8.686799722,,,
2,tb,5,4205,13.1,PSME,0,1,1,1,1,1,0,0,14.986,,,,10.18031967,,,
2,tb,5,4205,14.1,PSME,0,1,1,1,1,1,0,0,13.208,,,,9.235439705,,,
2,tb,5,4205,15.1,PSME,0,1,1,1,1,1,0,0,16.256,,,,10.85087965,,,
2,tb,5,4205,16.1,PSME,0,1,1,1,1,1,0,0,12.954,,,,9.113519708,,,
2,tb,5,4205,17.1,PSME,0,1,1,1,1,1,0,0,11.938,,,,8.564879726,,,
2,tb,5,4205,18.1,PSME,0,1,1,1,1,1,0,0,17.272,,,,11.36903964,,,
2,tb,5,4205,19.1,PSME,0,1,1,1,1,1,0,0,33.02,,,,18.01367942,,,
2,tb,5,4205,20.1,PSME,0,1,1,1,1,1,0,0,11.43,,,,8.260079736,,,
2,tb,5,4205,21.1,PSME,0,1,1,1,1,1,0,0,11.684,,,,8.412479731,,,
2,tb,5,4205,22.1,PSME,0,1,1,1,1,1,0,0,19.304,,,,12.3748796,,,
2,tb,5,4205,23.1,PSME,0,1,1,1,1,1,0,0,12.7,,,,8.961119713,,,
2,tb,5,4205,24.1,PSME,0,1,1,1,1,1,0,0,16.51,,,,10.97279965,,,
2,tb,5,4205,25.2,PSME,0,3,3,3,3,3,0,0,10.16,10.16,10.16,,7.559039758,,,
2,tb,5,4205,26.1,PSME,0,1,1,1,1,1,0,0,33.782,,,,18.25751942,,,
2,tb,5,4205,27.1,PSME,0,1,1,1,1,1,0,0,32.004,,,,17.64791944,,,
2,tb,5,4205,28.2,PSME,0,3,3,3,3,3,0,0,10.668,10.668,10.668,,7.833359749,,,
2,tb,5,4205,29.1,PSME,0,1,1,1,1,1,0,0,11.938,,,,8.564879726,,,
2,tb,5,4205,30.2,PSME,0,3,3,3,3,3,0,0,18.034,18.034,18.034,,11.73479962,,,
2,tb,5,4205,31.1,PSME,0,1,1,1,1,1,0,0,10.16,,,,7.559039758,,,
2,tb,5,4205,32.2,PIPO,0,3,3,3,3,3,0,0,14.224,14.224,14.224,,10.51559966,,,
2,tb,5,4205,34.2,PSME,0,3,3,3,3,3,0,0,10.414,10.414,10.414,,7.711439753,,,
2,tb,5,4205,35.2,PSME,0,3,3,3,3,3,0,0,13.208,13.208,13.208,,9.235439705,,,
2,tb,9,4209,1,PIPO,0,0,0,0,0,0,0,0,32.258,37.084,42.672,48.768,23.16479926,30.17519903,9.631679692,9.753599688
2,tb,9,4209,1.1,PSME,0,1,1,1,1,1,0,0,17.78,,,,11.61287963,,,
2,tb,9,4209,2,PIPO,0,0,0,0,0,0,0,0,23.622,24.13,27.94,31.496,16.79447946,22.25039929,7.132319772,8.839199717
2,tb,9,4209,2.1,PSME,0,1,1,1,1,1,0,0,50.038,,,,22.37231928,,,
2,tb,9,4209,3,PSME,0,0,0,0,0,0,0,0,29.972,32.766,37.084,39.878,15.23999951,18.28799942,5.577839822,5.791199815
2,tb,9,4209,3.1,PSME,0,1,1,1,1,1,0,0,33.782,,,,18.25751942,,,
2,tb,9,4209,4,PSME,0,0,0,0,0,0,0,0,19.304,19.812,21.844,23.622,14.26463954,16.15439948,5.059679838,7.924799746
2,tb,9,4209,4.1,PSME,0,1,1,1,1,1,0,0,13.462,,,,9.3878397,,,
2,tb,9,4209,5,PSME,0,0,0,0,0,2,0,0,32.258,33.528,33.782,,15.33143951,,4.206239865,
2,tb,9,4209,5.1,PSME,0,1,1,1,1,1,0,0,14.732,,,,10.05839968,,,
2,tb,9,4209,6,PSME,0,0,0,0,0,0,0,0,29.972,32.004,35.56,37.592,18.7756794,21.03119933,8.503919728,6.400799795
2,tb,9,4209,6.1,PSME,0,1,1,1,1,1,0,0,16.764,,,,11.09471965,,,
2,tb,9,4209,7,PSME,0,0,0,0,0,0,0,0,32.004,34.036,35.56,37.084,19.72055937,21.33599932,9.174479706,7.924799746
2,tb,9,4209,7.1,PSME,0,1,1,1,1,1,0,0,25.654,,,,15.20951951,,,
2,tb,9,4209,8,PIPO,0,0,0,0,0,0,0,0,25.654,27.178,32.004,36.068,18.28799942,23.16479926,12.13103961,11.58239963
2,tb,9,4209,8.1,PSME,0,1,1,1,1,1,0,0,10.414,,,,7.711439753,,,
2,tb,9,4209,9,PSME,0,0,0,0,0,0,0,0,34.544,36.068,38.1,39.624,19.41575938,21.03119933,5.212079833,7.010399776
2,tb,9,4209,9.1,PSME,0,1,1,1,1,1,0,0,47.752,,,,21.9760793,,,
2,tb,9,4209,10,PSME,0,0,0,0,0,0,0,0,25.4,26.416,28.448,29.718,17.25167945,18.59279941,8.595359725,9.753599688
2,tb,9,4209,10.1,PSME,0,1,1,1,1,1,0,0,24.384,,,,14.66087953,,,
2,tb,9,4209,11,PIPO,0,0,0,0,0,0,0,0,22.352,23.622,25.908,29.718,16.76399946,19.50719938,10.36319967,12.4967996
2,tb,9,4209,11.1,PSME,0,1,1,1,1,1,0,0,33.02,,,,18.01367942,,,
2,tb,9,4209,12.1,PIPO,0,1,1,1,1,1,0,0,10.668,,,,8.473439729,,,
2,tb,9,4209,13.1,PSME,0,1,1,1,1,1,0,0,26.416,,,,15.5143195,,,
2,tb,9,4209,14.1,PIPO,0,1,1,1,1,1,0,0,10.414,,,,8.321039734,,,
2,tb,9,4209,15.1,PSME,0,1,1,1,1,1,0,0,19.812,,,,12.5882396,,,
2,tb,9,4209,16.1,PIPO,0,1,1,1,1,1,0,0,13.208,,,,9.936479682,,,
2,tb,9,4209,17.1,PSME,0,1,1,1,1,1,0,0,14.478,,,,9.936479682,,,
2,tb,9,4209,18.1,PSME,0,1,1,1,1,1,0,0,19.812,,,,12.5882396,,,
2,tb,9,4209,19.1,PSME,0,1,1,1,1,1,0,0,10.922,,,,7.985759745,,,
2,tb,9,4209,20.1,PSME,0,1,1,1,1,1,0,0,18.542,,,,11.97863962,,,
2,tb,9,4209,21.1,PSME,0,1,1,1,1,1,0,0,16.51,,,,10.97279965,,,
2,tb,9,4209,22.1,PSME,0,1,1,1,1,1,0,0,49.276,,,,22.25039929,,,
2,tb,9,4209,23.1,PSME,0,1,1,1,1,1,0,0,23.114,,,,14.11223955,,,
2,tb,9,4209,24.1,PSME,0,1,1,1,1,1,0,0,24.13,,,,14.56943953,,,
2,tb,9,4209,25.1,PSME,0,1,1,1,1,1,0,0,21.336,,,,13.31975957,,,
2,tb,9,4209,26.1,PSME,0,1,1,1,1,1,0,0,15.494,,,,10.45463967,,,
2,tb,9,4209,27.1,PSME,0,1,1,1,1,1,0,0,24.638,,,,14.78279953,,,
2,tb,9,4209,28.1,PSME,0,1,1,1,1,1,0,0,16.764,,,,11.09471965,,,
2,tb,9,4209,29.1,PSME,0,1,1,1,1,1,0,0,23.622,,,,14.32559954,,,
2,tb,9,4209,30.1,PSME,0,1,1,1,1,1,0,0,13.208,,,,9.235439705,,,
2,tb,9,4209,31.1,PSME,0,1,1,1,1,1,0,0,14.224,,,,9.784079687,,,
2,tb,9,4209,32.1,PSME,0,1,1,1,1,1,0,0,24.13,,,,14.56943953,,,
2,tb,9,4209,33.2,PSME,0,1,1,1,1,1,0,0,32.512,,,,17.83079943,,,
2,tb,9,4209,34.1,PSME,0,1,1,1,1,1,0,0,20.574,,,,12.95399959,,,
2,tb,9,4209,35.1,PSME,0,1,1,1,1,1,0,0,11.43,,,,8.260079736,,,
2,tb,9,4209,36.1,PSME,0,1,1,1,1,1,0,0,17.018,,,,11.24711964,,,
2,tb,9,4209,37.1,PSME,0,1,1,1,1,1,0,0,21.082,,,,13.19783958,,,
2,tb,12,4212,1,LAOC,0,0,0,0,0,0,0,0,11.43,13.462,18.796,24.384,11.70431963,18.7147194,2.834639909,2.438399922
2,tb,12,4212,1.1,PSME,0,1,1,1,1,1,0,0,21.082,,,,13.19783958,,,
2,tb,12,4212,2,PSME,0,0,0,0,0,0,0,0,31.75,34.29,39.37,43.18,20.02535936,21.73223931,10.02791968,8.13815974
2,tb,12,4212,2.1,PSME,0,1,1,1,1,1,0,0,28.956,,,,16.52015947,,,
2,tb,12,4212,3,PSME,0,0,0,0,0,0,0,0,31.75,33.274,36.068,38.862,19.38527938,20.93975933,9.509759696,4.450079858
2,tb,12,4212,3.1,PSME,0,1,1,1,1,1,0,0,17.272,,,,11.36903964,,,
2,tb,12,4212,4,PSME,0,0,0,0,0,0,0,0,33.528,34.29,36.068,37.846,20.63495934,22.15895929,11.21663964,10.97279965
2,tb,12,4212,4.1,PSME,0,1,1,1,1,1,0,0,35.814,,,,18.92807939,,,
2,tb,12,4212,5,PIPO,0,0,0,0,0,0,0,0,30.734,32.766,37.338,42.418,17.52599944,23.77439924,5.63879982,6.614159788
2,tb,12,4212,5.1,PSME,0,1,1,1,1,1,0,0,16.51,,,,10.97279965,,,
2,tb,12,4212,6,PSME,0,0,0,0,0,0,0,0,23.622,25.4,27.686,30.734,17.16023945,19.62911937,10.27175967,7.528559759
2,tb,12,4212,6.1,PSME,0,1,1,1,1,1,0,0,18.796,,,,12.10055961,,,
2,tb,12,4212,7,PSME,0,0,0,0,0,0,0,0,25.4,26.416,29.21,31.75,17.06879945,17.00783946,9.174479706,8.381999732
2,tb,12,4212,7.1,PSME,0,1,1,1,1,1,0,0,18.034,,,,11.73479962,,,
2,tb,12,4212,8,PSME,0,0,0,0,0,0,0,0,34.036,35.306,37.338,39.878,18.47087941,20.78735934,6.004559808,7.101839773
2,tb,12,4212,8.1,PSME,0,1,1,1,1,1,0,0,14.224,,,,9.784079687,,,
2,tb,12,4212,9,LAOC,0,0,0,0,0,0,0,0,40.64,41.91,44.45,46.482,21.36647932,24.81071921,8.625839724,4.084319869
2,tb,12,4212,9.1,PSME,0,1,1,1,1,1,0,0,13.462,,,,9.3878397,,,
2,tb,12,4212,10,PSME,0,0,0,0,0,0,0,0,38.1,39.116,41.148,43.688,20.11679936,23.04287926,6.400799795,6.949439778
2,tb,12,4212,10.1,PSME,0,1,1,1,1,1,0,0,33.782,,,,18.25751942,,,
2,tb,12,4212,11,PSME,0,0,0,0,0,0,0,0,35.814,37.846,40.64,43.18,21.30551932,23.50007925,11.46047963,9.784079687
2,tb,12,4212,11.1,PSME,0,1,1,1,1,1,0,0,14.478,,,,9.936479682,,,
2,tb,12,4212,12,PSME,0,0,0,0,0,0,0,0,25.4,26.416,28.702,29.718,16.64207947,18.7756794,9.418319699,8.229599737
2,tb,12,4212,12.1,PSME,0,1,1,1,1,1,0,0,39.878,,,,20.11679936,,,
2,tb,12,4212,13,PIPO,0,0,0,0,2,2,1,1,33.782,36.322,38.1,,20.23871935,,9.784079687,
2,tb,12,4212,14,PSME,0,0,0,0,0,0,0,0,29.718,32.004,35.306,38.1,18.37943941,22.12847929,8.717279721,9.784079687
2,tb,12,4212,14.1,PSME,0,1,1,1,1,1,0,0,11.938,,,,8.564879726,,,
2,tb,12,4212,15.1,PSME,0,1,1,1,1,1,0,0,21.844,,,,13.53311957,,,
2,tb,12,4212,16.1,PSME,0,1,1,1,1,1,0,0,28.956,,,,16.52015947,,,
2,tb,12,4212,17.1,PSME,0,1,1,1,1,1,0,0,25.4,,,,15.08759952,,,
2,tb,12,4212,18.1,PSME,0,1,1,1,1,1,0,0,21.336,,,,13.31975957,,,
2,tb,12,4212,19.1,PSME,0,1,1,1,1,1,0,0,27.686,,,,16.03247949,,,
2,tb,12,4212,20.1,PSME,0,1,1,1,1,1,0,0,35.814,,,,18.92807939,,,
2,tb,12,4212,21.2,PIPO,0,1,1,1,1,1,0,0,36.322,,,,20.84831933,,,
2,tb,12,4212,22.1,PSME,0,1,1,1,1,1,0,0,32.766,,,,17.92223943,,,
2,tb,12,4212,23.1,PSME,0,1,1,1,1,1,0,0,25.908,,,,15.30095951,,,
2,tb,12,4212,24.1,PSME,0,1,1,1,1,1,0,0,29.972,,,,16.91639946,,,
2,tb,12,4212,25.1,PSME,0,1,1,1,1,1,0,0,16.002,,,,10.72895966,,,
2,tb,12,4212,26.1,PSME,0,1,1,1,1,1,0,0,39.37,,,,19.96439936,,,
2,tb,12,4212,27.1,PSME,0,1,1,1,1,1,0,0,21.336,,,,13.31975957,,,
2,tb,12,4212,28.1,PSME,0,1,1,1,1,1,0,0,18.796,,,,12.10055961,,,
2,tb,12,4212,29.1,PSME,0,1,1,1,1,1,0,0,10.668,,,,7.833359749,,,
2,tb,12,4212,30.1,LAOC,0,1,1,1,1,1,0,0,15.24,,,,12.16151961,,,
2,tb,18,4218,1,PIPO,0,0,0,0,0,0,0,0,26.67,29.21,34.544,39.37,20.02535936,22.18943929,10.91183965,8.351519733
2,tb,18,4218,1.2,PIPO,0,1,1,1,1,1,0,0,46.482,,,,24.14015923,,,
2,tb,18,4218,2,PIPO,0,0,0,0,0,0,0,0,22.606,24.638,29.972,34.798,16.61159947,21.42743931,6.370319796,6.705599785
2,tb,18,4218,2.1,PSME,0,1,1,1,1,1,0,0,34.544,,,,18.50135941,,,
2,tb,18,4218,3,PIPO,0,0,0,0,0,0,0,0,26.67,29.718,34.29,39.878,21.12263932,26.48711915,11.94815962,10.21079967
2,tb,18,4218,3.1,PSME,0,1,1,1,1,1,0,0,16.002,,,,10.72895966,,,
2,tb,18,4218,4,PIPO,0,0,0,0,0,0,0,0,34.29,36.576,41.148,44.704,20.23871935,23.31719925,7.528559759,9.022079711
2,tb,18,4218,4.1,PSME,0,1,1,1,1,1,0,0,14.986,,,,10.18031967,,,
2,tb,18,4218,5,PIPO,0,0,0,0,0,0,0,0,34.036,37.338,43.434,48.768,22.09799929,28.1939991,8.808719718,10.85087965
2,tb,18,4218,5.1,PSME,0,1,1,1,1,1,0,0,20.574,,,,12.95399959,,,
2,tb,18,4218,6,PIPO,0,3,3,3,3,3,1,1,16.002,16.002,16.002,,11.67383963,,5.364479828,
2,tb,18,4218,6.1,PSME,0,1,1,1,1,1,0,0,13.97,,,,9.662159691,,,
2,tb,18,4218,7,PSME,0,0,0,0,0,0,0,0,40.132,41.656,43.688,46.482,18.8366394,21.18359932,5.212079833,7.010399776
2,tb,18,4218,7.1,PIPO,,,,,,0,0,0,,,,10.668,,4.602479853,,0.609599981
2,tb,18,4218,7.1,PSME,0,1,1,1,1,1,0,0,36.322,,,,19.08047939,,,
2,tb,18,4218,8,PIPO,0,0,3,3,3,3,1,1,36.322,36.322,36.322,,22.64663928,,10.97279965,
2,tb,18,4218,8.1,PIPO,0,1,1,1,1,1,0,0,29.972,,,,18.34895941,,,
2,tb,18,4218,9,PIPO,0,0,3,3,3,3,1,1,30.226,30.226,30.226,,23.71343924,,13.28927958,
2,tb,18,4218,9.1,PSME,0,1,1,1,1,1,0,0,12.7,,,,8.961119713,,,
2,tb,18,4218,10,PIPO,0,0,3,3,3,3,1,1,31.242,31.242,31.242,,22.0370393,,11.82623962,
2,tb,18,4218,10.1,PSME,0,1,1,1,1,1,0,0,18.288,,,,11.85671962,,,
2,tb,18,4218,11,PIPO,0,0,0,0,0,0,0,0,38.608,40.386,44.45,48.26,24.41447922,27.85871911,11.88719962,8.717279721
2,tb,18,4218,11.1,PSME,0,1,1,1,1,1,0,0,36.322,,,,19.08047939,,,
